1479.0,-99.0,8.15,0.2,146.0,HVHZ,1.0,1.0,18.0
2647.0,-99.0,0.2,0.64,120.0,B   ,1.0,1.0,33.0
1363.0,-99.0,0.23,1.06,120.0,B   ,1.0,1.0,45.0
1363.0,-99.0,0.23,1.06,120.0,B   ,1.0,1.0,45.0
1635.0,-99.0,0.14,1.38,120.0,B   ,1.0,1.0,40.0
1635.0,-99.0,0.14,1.38,120.0,B   ,1.0,1.0,40.0
1865.0,-99.0,23.31,1.28,146.0,HVHZ,1.0,1.0,18.0
1937.0,-99.0,0.28,1.29,120.0,B   ,1.0,1.0,43.0
2148.0,-99.0,0.23,0.81,123.0,B   ,1.0,1.0,40.0
1911.0,1848.0,8.18,0.86,130.0,C   ,1.0,1.0,46.0
1564.0,-99.0,1.49,1.34,120.0,B   ,1.0,1.0,35.0
1731.0,4699.2,0.53,0.62,120.0,C   ,1.0,1.0,42.0
2179.0,-99.0,1.04,0.53,120.0,B   ,1.0,1.0,38.0
2179.0,-99.0,1.04,0.53,120.0,B   ,1.0,1.0,38.0
2179.0,-99.0,1.04,0.53,120.0,B   ,1.0,1.0,38.0
1583.0,-99.0,0.15,0.82,120.0,B   ,1.0,1.0,20.0
1832.0,-99.0,0.42,1.09,120.0,B   ,1.0,1.0,47.0
1431.0,-99.0,0.54,0.9,120.0,B   ,1.0,1.0,45.0
1431.0,-99.0,0.54,0.9,120.0,B   ,1.0,1.0,45.0
2053.0,-99.0,7.99,0.83,140.0,HVHZ,1.0,1.0,37.0
2053.0,-99.0,7.99,0.83,140.0,HVHZ,1.0,1.0,37.0
2053.0,-99.0,7.99,0.83,140.0,HVHZ,1.0,1.0,37.0
1550.0,-99.0,27.04,1.87,146.0,HVHZ,1.0,1.0,44.0
1550.0,-99.0,27.04,1.87,146.0,HVHZ,1.0,1.0,44.0
1617.0,-99.0,2.43,0.92,130.0,B   ,1.0,1.0,25.0
5448.0,-99.0,2.15,0.82,140.0,HVHZ,1.0,1.0,25.0
2098.0,-99.0,0.26,1.6,123.0,B   ,1.0,1.0,47.0
1477.0,-99.0,0.39,0.92,120.0,B   ,1.0,1.0,46.0
3409.0,-99.0,1.81,0.35,140.0,HVHZ,1.0,1.0,25.0
4652.0,-99.0,4.83,2.03,120.0,B   ,1.0,1.0,40.0
1865.0,-99.0,8.57,0.36,130.0,B   ,1.0,1.0,25.0
850.0,-99.0,7.67,0.97,140.0,HVHZ,1.0,1.0,46.0
1990.0,-99.0,3.41,0.91,140.0,HVHZ,1.0,1.0,18.0
2450.0,-99.0,7.32,1.26,146.0,HVHZ,1.0,1.0,23.0
1811.0,-99.0,5.51,0.68,140.0,HVHZ,1.0,1.0,67.0
